ITEM_CTG_ID,ITEM_CTG_DESC,ITEM_GRP_ID,ITEM_GRP_DESC,GINNO,GINDATE,ENTITY,SEGMENT,COST_CENTER,C_CENTER_ID,C_CENTER_NAME,JOBNO,UNITNO,RATE,MACHINENO1,MARATE,REMARKS,CAPITAL,QUANTITY,ITEMNO,INVENTORY_ITEM_NO,INV_ITEM_DESCRIPTION,UOM_DESC,AMOUNT1,BAL1,MDESC1,LASTISSUE1,LASTISSUEDT,COSTCENTER,SUMQTY,SUMAMT,GAP,GAMOUNT,CODE1,CODE2,GQTY,PERIOD
206,GENERAL,21,GENERAL MATERIAL,838312,24-Apr-21,,,90192,90192,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-General,,,13,,,,,72,19312,19312,DELUX CHEMICAL (FOR WASHING) (Consumable-Local),BOT,936,1186,,,,,72,936,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,838914,26-Apr-21,,,90202,90202,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-Sewing-General,,,13,,,,,50,19312,19312,DELUX CHEMICAL (FOR WASHING) (Consumable-Local),BOT,650,1092,,,,,50,650,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,839254,26-Apr-21,,,90233,90233,YTML-Stitching-YTM-07-UNIT 29 YTM 7 Bldg B-Third Floor-Quilting-General,,,30.404,,,,,2,19383,19383,ERASER AL-30(PELIKEN) (I NO.2161) (Consumable-Local),PCS,60.808,6,,,,,2,60.808,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,839389,26-Apr-21,,,90192,90192,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-General,,,13,,,,,44,19312,19312,DELUX CHEMICAL (FOR WASHING) (Consumable-Local),BOT,572,1092,,,,,44,572,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,840948,05-May-21,,,90229,90229,YTML-Stitching-YTM-07- Bldg A-General-General,,,194.25,,,,,198,21462,21462,WHITE OIL (FOR MACHINE) (Consumable-Local),LTR,38461.5,198,,,,,198,38461.5,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,840949,10-May-21,,,90230,90230,YTML-Stitching-YTM-07- Bldg B-General-General,,,194.25,,,,,198,21462,21462,WHITE OIL (FOR MACHINE) (Consumable-Local),LTR,38461.5,0,,,,,198,38461.5,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,841100,05-May-21,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,170,,,,,30,19762,19762,INDUSTRIAL POWER PLUG MALE SINGLE PHASE 3 PIN 16A-6H/220-250V (Consumable-Local),PCS,5100,0,,,,,30,5100,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,841417,07-May-21,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,373.6842105,,,,,2,19771,19771,INSECT KILLER FINIS (MORTIEN) (Consumable-Local),PCS,747.3684211,11,,,,,2,747.3684211,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,844120,21-May-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,213.67,,,,,132,21462,21462,WHITE OIL (FOR MACHINE) (Consumable-Local),LTR,28204.44,132,,,,,132,28204.44,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,844122,22-May-21,,,90229,90229,YTML-Stitching-YTM-07- Bldg A-General-General,,,213.67,,,,,132,21462,21462,WHITE OIL (FOR MACHINE) (Consumable-Local),LTR,28204.44,0,,,,,132,28204.44,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,844123,21-May-21,,,90230,90230,YTML-Stitching-YTM-07- Bldg B-General-General,,,213.67,,,,,132,21462,21462,WHITE OIL (FOR MACHINE) (Consumable-Local),LTR,28204.44,132,,,,,132,28204.44,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,844329,22-May-21,,,90187,90187,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Sewing-General,,,65758.65929,,,,,3,7334312018,7334312018,VACUUM TABLE SIZE TZ 82*152  HEIGHT 82CM  VOLTAGE 220  H.S CODE 845150000 (SHENGTIAN) (I-F) (Fixed-Imported),NOS,197275.9779,5,,,,,3,197275.9779,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,844330,22-May-21,,,90192,90192,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-General,,,65758.65929,,,,,3,7334312018,7334312018,VACUUM TABLE SIZE TZ 82*152  HEIGHT 82CM  VOLTAGE 220  H.S CODE 845150000 (SHENGTIAN) (I-F) (Fixed-Imported),NOS,197275.9779,5,,,,,3,197275.9779,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,844331,22-May-21,,,90249,90249,YTML-Stitching-YTM-07-UNIT 30 YTM 7 Bldg A-Third Floor-Sewing-General,,,65758.65929,,,,,3,7334312018,7334312018,VACUUM TABLE SIZE TZ 82*152  HEIGHT 82CM  VOLTAGE 220  H.S CODE 845150000 (SHENGTIAN) (I-F) (Fixed-Imported),NOS,197275.9779,5,,,,,3,197275.9779,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,845003,25-May-21,,,90233,90233,YTML-Stitching-YTM-07-UNIT 29 YTM 7 Bldg B-Third Floor-Quilting-General,,,30.404,,,,,2,19383,19383,ERASER AL-30(PELIKEN) (I NO.2161) (Consumable-Local),PCS,60.808,2,,,,,2,60.808,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,845202,25-May-21,,,90182,90182,YTML-Stitching-YTM-07-General-Quality-General,,,30.404,,,,,2,19383,19383,ERASER AL-30(PELIKEN) (I NO.2161) (Consumable-Local),PCS,60.808,2,,,,,2,60.808,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,846273,29-May-21,,,90187,90187,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Sewing-General,,,13,,,,,24,19312,19312,DELUX CHEMICAL (FOR WASHING) (Consumable-Local),BOT,312,1068,,,,,24,312,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,847215,02-Jun-21,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,13,,,,,20,19312,19312,DELUX CHEMICAL (FOR WASHING) (Consumable-Local),BOT,260,1048,,,,,20,260,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,847811,07-Jun-21,,,90192,90192,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-General,,,13,,,,,72,19312,19312,DELUX CHEMICAL (FOR WASHING) (Consumable-Local),BOT,936,964,,,,,72,936,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,848664,07-Jun-21,,,90249,90249,YTML-Stitching-YTM-07-UNIT 30 YTM 7 Bldg A-Third Floor-Sewing-General,,,13,,,,,12,19312,19312,DELUX CHEMICAL (FOR WASHING) (Consumable-Local),BOT,156,964,,,,,12,156,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,848910,11-Jun-21,,,90187,90187,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Sewing-General,,,13,,,,,24,19312,19312,DELUX CHEMICAL (FOR WASHING) (Consumable-Local),BOT,312,940,,,,,24,312,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,849392,11-Jun-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,5050,,,,,1,21477,21477,WIRE 3 CORE (MILLION) (Consumable-Local),ROL,5050,0,,,,,1,5050,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,850944,17-Jun-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,270,,,,,3,21085,21085,TAG GUN (Consumable-Local),PCS,810,15,,,,,3,810,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,851031,18-Jun-21,,,90187,90187,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Sewing-General,,,13,,,,,24,19312,19312,DELUX CHEMICAL (FOR WASHING) (Consumable-Local),BOT,312,896,,,,,24,312,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,851177,21-Jun-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,130,,,,,50,16601,16601,BROWN SUGAR (GURH) (Consumable-Local),KGS,6500,0,,,,,50,6500,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,851469,18-Jun-21,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,13,,,,,20,19312,19312,DELUX CHEMICAL (FOR WASHING) (Consumable-Local),BOT,260,896,,,,,20,260,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,851487,18-Jun-21,,,90230,90230,YTML-Stitching-YTM-07- Bldg B-General-General,,,130,,,,,20,19790,19790,KEROSINE OIL (Consumable-Local),LTR,2600,20,,,,,20,2600,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,852573,24-Jun-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,270,,,,,5,21085,21085,TAG GUN (Consumable-Local),PCS,1350,10,,,,,5,1350,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,853421,26-Jun-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,270,,,,,8,21085,21085,TAG GUN (Consumable-Local),PCS,2160,2,,,,,8,2160,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,853687,29-Jun-21,,,90253,90253,YTML-Stitching-YTM-07-UNIT 30 YTM 7 Bldg A-Third Floor-Quilting-General,,,13,,,,,24,19312,19312,DELUX CHEMICAL (FOR WASHING) (Consumable-Local),BOT,312,872,,,,,24,312,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,853712,29-Jun-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,270,,,,,2,21085,21085,TAG GUN (Consumable-Local),PCS,540,0,,,,,2,540,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,854294,30-Jun-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,7150,,,,,10,18966,18966,BOTTLE PRESS (Consumable-Local),PCS,71500,0,,,,,10,71500,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,856021,08-Jul-21,,,90187,90187,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Sewing-General,,,13,,,,,24,19312,19312,DELUX CHEMICAL (FOR WASHING) (Consumable-Local),BOT,312,848,,,,,24,312,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,856051,08-Jul-21,,,90202,90202,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-Sewing-General,,,30.404,,,,,2,19383,19383,ERASER AL-30(PELIKEN) (I NO.2161) (Consumable-Local),PCS,60.808,0,,,,,2,60.808,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,856533,09-Jul-21,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,13,,,,,20,19312,19312,DELUX CHEMICAL (FOR WASHING) (Consumable-Local),BOT,260,828,,,,,20,260,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,856920,13-Jul-21,,,90192,90192,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-Sewing-General,,,13,,,,,72,19312,19312,DELUX CHEMICAL (FOR WASHING) (Consumable-Local),BOT,936,756,,,,,72,936,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,857647,14-Jul-21,,,90202,90202,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-Sewing-General,,,13,,,,,50,19312,19312,DELUX CHEMICAL (FOR WASHING) (Consumable-Local),BOT,650,706,,,,,50,650,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,857942,14-Jul-21,,,90187,90187,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Sewing-General,,,5,,,,,200,19984,19984,MACHINE BREAK DOWN CARD (Consumable-Local),PCS,1000,815,,,,,200,1000,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,858163,15-Jul-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,5,,,,,500,19984,19984,MACHINE BREAK DOWN CARD (Consumable-Local),PCS,2500,315,,,,,500,2500,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,858400,16-Jul-21,,,90187,90187,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Sewing-General,,,5,,,,,100,19984,19984,MACHINE BREAK DOWN CARD (Consumable-Local),PCS,500,215,,,,,100,500,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,858920,19-Jul-21,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,213.67,,,,,132,21462,21462,WHITE OIL (FOR MACHINE) (Consumable-Local),LTR,28204.44,0,,,,,132,28204.44,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,858921,19-Jul-21,,,90187,90187,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Sewing-General,,,213.67,,,,,132,21462,21462,WHITE OIL (FOR MACHINE) (Consumable-Local),LTR,28204.44,0,,,,,132,28204.44,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,858922,19-Jul-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,213.67,,,,,132,21462,21462,WHITE OIL (FOR MACHINE) (Consumable-Local),LTR,28204.44,0,,,,,132,28204.44,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,860340,27-Jul-21,,,90187,90187,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Sewing-General,,,373.6842105,,,,,2,19771,19771,INSECT KILLER FINIS (MORTIEN) (Consumable-Local),PCS,747.3684211,7,,,,,2,747.3684211,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,860577,28-Jul-21,,,90202,90202,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-Sewing-General,,,13,,,,,24,19312,19312,DELUX CHEMICAL (FOR WASHING) (Consumable-Local),BOT,312,682,,,,,24,312,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,860594,31-Jul-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,7150,,,,,10,18966,18966,BOTTLE PRESS (Consumable-Local),PCS,71500,0,,,,,10,71500,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,860822,30-Jul-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,373.6842105,,,,,1,19771,19771,INSECT KILLER FINIS (MORTIEN) (Consumable-Local),PCS,373.6842105,6,,,,,1,373.6842105,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,861098,04-Aug-21,,,90182,90182,YTML-Stitching-YTM-07-General-Quality-General,,,374.6130031,,,,,1,19771,19771,INSECT KILLER FINIS (MORTIEN) (Consumable-Local),PCS,374.6130031,13,,,,,1,374.6130031,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,861112,31-Jul-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,373.6842105,,,,,1,19771,19771,INSECT KILLER FINIS (MORTIEN) (Consumable-Local),PCS,373.6842105,5,,,,,1,373.6842105,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,862267,04-Aug-21,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,374.6130031,,,,,1,19771,19771,INSECT KILLER FINIS (MORTIEN) (Consumable-Local),PCS,374.6130031,13,,,,,3,440.6130031,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,862267,04-Aug-21,,,90183,90183,YTML-Stitching-YTM-07-General-Store-Accessories Store,,,33,,,,,2,19383,19383,ERASER AL-30(PELIKEN) (I NO.2161) (Consumable-Local),PCS,66,21,,,,,3,440.6130031,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,862319,04-Aug-21,,,90198,90198,YTML-Stitching-YTM-07-UNIT 24 YTM 7 Bldg A-Second Floor-General-General,,,33,,,,,2,19383,19383,ERASER AL-30(PELIKEN) (I NO.2161) (Consumable-Local),PCS,66,21,,,,,2,66,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,862335,06-Aug-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,99,,,,,20,18968,18968,BOX FILE KARONA (I NO.320) (Consumable-Local),PCS,1980,17,,,,,25,2828.226006,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,862335,06-Aug-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,374.6130031,,,,,2,19771,19771,INSECT KILLER FINIS (MORTIEN) (Consumable-Local),PCS,749.2260062,5,,,,,25,2828.226006,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,862335,06-Aug-21,,,90248,90248,YTML-Stitching-YTM-07-Stitching - Central-Cutting-General,,,33,,,,,3,19383,19383,ERASER AL-30(PELIKEN) (I NO.2161) (Consumable-Local),PCS,99,3,,,,,25,2828.226006,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,862380,06-Aug-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,99,,,,,10,18968,18968,BOX FILE KARONA (I NO.320) (Consumable-Local),PCS,990,17,,,,,11,1364.613003,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,862380,06-Aug-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,374.6130031,,,,,1,19771,19771,INSECT KILLER FINIS (MORTIEN) (Consumable-Local),PCS,374.6130031,5,,,,,11,1364.613003,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,862386,04-Aug-21,,,90182,90182,YTML-Stitching-YTM-07-General-Quality-General,,,99,,,,,5,18968,18968,BOX FILE KARONA (I NO.320) (Consumable-Local),PCS,495,75,,,,,7,561,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,862386,04-Aug-21,,,90182,90182,YTML-Stitching-YTM-07-General-Quality-General,,,33,,,,,2,19383,19383,ERASER AL-30(PELIKEN) (I NO.2161) (Consumable-Local),PCS,66,21,,,,,7,561,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,862394,06-Aug-21,,,90231,90231,YTML-Stitching-YTM-07-General-Quality-Q/A Accessories,,,99,,,,,12,18968,18968,BOX FILE KARONA (I NO.320) (Consumable-Local),PCS,1188,17,,,,,13,1221,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,862394,06-Aug-21,,,90231,90231,YTML-Stitching-YTM-07-General-Quality-Q/A Accessories,,,33,,,,,1,19383,19383,ERASER AL-30(PELIKEN) (I NO.2161) (Consumable-Local),PCS,33,3,,,,,13,1221,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,862413,06-Aug-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,33,,,,,3,19383,19383,ERASER AL-30(PELIKEN) (I NO.2161) (Consumable-Local),PCS,99,3,,,,,13,1089,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,862413,06-Aug-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,99,,,,,10,18968,18968,BOX FILE KARONA (I NO.320) (Consumable-Local),PCS,990,17,,,,,13,1089,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,862421,06-Aug-21,,,90182,90182,YTML-Stitching-YTM-07-General-Quality-General,,,99,,,,,6,18968,18968,BOX FILE KARONA (I NO.320) (Consumable-Local),PCS,594,17,,,,,10,1067.613003,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,862421,06-Aug-21,,,90182,90182,YTML-Stitching-YTM-07-General-Quality-General,,,33,,,,,3,19383,19383,ERASER AL-30(PELIKEN) (I NO.2161) (Consumable-Local),PCS,99,3,,,,,10,1067.613003,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,862421,06-Aug-21,,,90182,90182,YTML-Stitching-YTM-07-General-Quality-General,,,374.6130031,,,,,1,19771,19771,INSECT KILLER FINIS (MORTIEN) (Consumable-Local),PCS,374.6130031,5,,,,,10,1067.613003,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,862580,07-Aug-21,,,90202,90202,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-Sewing-General,,,374.6130031,,,,,1,19771,19771,INSECT KILLER FINIS (MORTIEN) (Consumable-Local),PCS,374.6130031,0,,,,,1,374.6130031,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,862654,06-Aug-21,,,90182,90182,YTML-Stitching-YTM-07-General-Quality-General,,,374.6130031,,,,,1,19771,19771,INSECT KILLER FINIS (MORTIEN) (Consumable-Local),PCS,374.6130031,5,,,,,2,407.6130031,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,862654,06-Aug-21,,,90182,90182,YTML-Stitching-YTM-07-General-Quality-General,,,33,,,,,1,19383,19383,ERASER AL-30(PELIKEN) (I NO.2161) (Consumable-Local),PCS,33,3,,,,,2,407.6130031,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,862667,06-Aug-21,,,90187,90187,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Sewing-General,,,33,,,,,5,19383,19383,ERASER AL-30(PELIKEN) (I NO.2161) (Consumable-Local),PCS,165,3,,,,,5,165,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,862851,06-Aug-21,,,90197,90197,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-General-General,,,374.6130031,,,,,1,19771,19771,INSECT KILLER FINIS (MORTIEN) (Consumable-Local),PCS,374.6130031,5,,,,,1,374.6130031,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,862967,06-Aug-21,,,90202,90202,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-Sewing-General,,,33,,,,,2,19383,19383,ERASER AL-30(PELIKEN) (I NO.2161) (Consumable-Local),PCS,66,3,,,,,2,66,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,863276,07-Aug-21,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,374.6130031,,,,,2,19771,19771,INSECT KILLER FINIS (MORTIEN) (Consumable-Local),PCS,749.2260062,0,,,,,12,1541.226006,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,863276,07-Aug-21,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,99,,,,,7,18968,18968,BOX FILE KARONA (I NO.320) (Consumable-Local),PCS,693,10,,,,,12,1541.226006,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,863276,07-Aug-21,,,90179,90179,YTML-Stitching-YTM-07-General-Export WareHouse-General,,,33,,,,,3,19383,19383,ERASER AL-30(PELIKEN) (I NO.2161) (Consumable-Local),PCS,99,0,,,,,12,1541.226006,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,863297,07-Aug-21,,,90182,90182,YTML-Stitching-YTM-07-General-Quality-General,,,374.6130031,,,,,1,19771,19771,INSECT KILLER FINIS (MORTIEN) (Consumable-Local),PCS,374.6130031,0,,,,,1,374.6130031,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,863338,07-Aug-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,374.6130031,,,,,1,19771,19771,INSECT KILLER FINIS (MORTIEN) (Consumable-Local),PCS,374.6130031,0,,,,,1,374.6130031,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,863837,10-Aug-21,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,13,,,,,24,19312,19312,DELUX CHEMICAL (FOR WASHING) (Consumable-Local),BOT,312,658,,,,,24,312,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,864572,12-Aug-21,,,90187,90187,YTML-Stitching-YTM-07-UNIT 23 YTM 7 Bldg A-First Floor-Sewing-General,,,270,,,,,7,21085,21085,TAG GUN (Consumable-Local),PCS,1890,23,,,,,7,1890,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,865261,17-Aug-21,,,90176,90176,YTML-Stitching-YTM-07-Poly Fill Plant-General-General,,,183.75,,,,,6,21124,21124,TEA CUP (Consumable-Local),PCS,1102.5,20,,,,,6,1102.5,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,865402,17-Aug-21,,,90253,90253,YTML-Stitching-YTM-07-UNIT 30 YTM 7 Bldg A-Third Floor-Quilting-General,,,13,,,,,36,19312,19312,DELUX CHEMICAL (FOR WASHING) (Consumable-Local),BOT,468,2122,,,,,36,468,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,865536,20-Aug-21,,,90217,90217,YTML-Stitching-YTM-07-UNIT 27 YTM 7 Bldg B-First Floor-Sewing-General,,,395,,,,,1,21452,21452,WD 40 SPRAY (Consumable-Local),PCS,395,1,,,,,1,395,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,865779,20-Aug-21,,,90267,90267,YTML-Stitching-YTM-07-UNIT 33 YTM 7 Bldg E-Second Floor-Sewing-General,,,270,,,,,2,21085,21085,TAG GUN (Consumable-Local),PCS,540,21,,,,,2,540,,38086160.02,,,783755340.3,
206,GENERAL,21,GENERAL MATERIAL,866052,21-Aug-21,,,90202,90202,YTML-Stitching-YTM-07-UNIT 28 YTM 7 Bldg B-Second Floor-Sewing-General,,,7150,,,,,2,18966,18966,BOTTLE PRESS (Consumable-Local),PCS,14300,8,,,,,2,14300,,38086160.02,,,783755340.3,
